"follower","active_user"
"864622537","67249595"
"1968420205","67249595"
"196165598","67249595"
"2617259880","67249595"
"367533083","67249595"
"884200188","67249595"
"2827365997","67249595"
"2435002494","67249595"
"2449240746","67249595"
"620134942","67249595"
"1922645431","67249595"
"344058296","67249595"
"1136298313","67249595"
"1171977595","67249595"
"288364851","67249595"
"1948691485","67249595"
"178626068","67249595"
"1552769648","67249595"
"432598379","67249595"
"2466312385","67249595"
"837221184","67249595"
"2752327765","67249595"
"2861923776","67249595"
"994549807","67249595"
"265291076","67249595"
"434643871","67249595"
"1364033604","67249595"
"398679127","67249595"
"2829644221","67249595"
"2477910534","67249595"
"149369893","67249595"
"2423106457","67249595"
"630748700","67249595"
"1217681216","67249595"
"710142798","67249595"
"308456344","67249595"
"316899978","67249595"
"1874271823","67249595"
"1647829272","67249595"
"1888910786","67249595"
"552782473","67249595"
"1473710562","67249595"
"1662644742","67249595"
"1454665530","67249595"
"1161645031","67249595"
"541386643","67249595"
"1627951382","67249595"
"1498478412","67249595"
"603259087","67249595"
"1484935657","67249595"
"1010858732","67249595"
"249133230","67249595"
"1971525116","67249595"
"2492568852","67249595"
"590658611","67249595"
"450377795","67249595"
"2504320357","67249595"
"2773042290","67249595"
"543372907","67249595"
"700394238","67249595"
"540576744","67249595"
"2349464162","67249595"
"2839148059","67249595"
"2720481041","67249595"
"710735353","67249595"
"1878620966","67249595"
"1059929520","67249595"
"527544195","67249595"
"2460599072","67249595"
"92453798","67249595"
"2311687950","67249595"
"2378189876","67249595"
"2438411275","67249595"
"2403136008","67249595"
"1056628777","67249595"
"2398927646","67249595"
"1544474575","67249595"
"979873021","67249595"
"743081521","67249595"
"882378012","67249595"
"845230483","67249595"
"2224533494","67249595"
"2420397841","67249595"
"1709943948","67249595"
"2619940297","67249595"
"1366231520","67249595"
"408453708","67249595"
"1701128886","67249595"
"154773940","67249595"
"2821611798","67249595"
"1073687077","67249595"
"518396957","67249595"
"231331010","67249595"
"706221000","67249595"
"1471540266","67249595"
"1857459314","67249595"
"164601816","67249595"
"2397639734","67249595"
"2415198781","67249595"
"2212433468","67249595"
"2822357371","67249595"
"614052697","67249595"
"359247903","67249595"
"264807715","67249595"
"1030202508","67249595"
"2587609764","67249595"
"350103254","67249595"
"2158163779","67249595"
"1047692552","67249595"
"38824329","67249595"
"1867593757","67249595"
"1469771532","67249595"
"2383706443","67249595"
"1029964861","67249595"
"155910789","67249595"
"2601868934","67249595"
"321870220","67249595"
"2860020403","67249595"
"280537407","67249595"
"1388963802","67249595"
"280551665","67249595"
"610930699","67249595"
"1509610824","67249595"
"2222256980","67249595"
"2337822071","67249595"
"1939811828","67249595"
"410577487","67249595"
"2512096694","67249595"
"767012168","67249595"
"57864820","67249595"
"302470763","67249595"
"2866208928","67249595"
"228612351","67249595"
"916733869","67249595"
"229867719","67249595"
"2813344177","67249595"
"1256789761","67249595"
"1545140520","67249595"
"331470214","67249595"
"706974103","67249595"
"730589108","67249595"
"1537650726","67249595"
"1867653925","67249595"
"2448678920","67249595"
"1211239357","67249595"
"2302760887","67249595"
"2810050337","67249595"
"618516049","67249595"
"2166540414","67249595"
"1655152740","67249595"
"1495470241","67249595"
"2334829471","67249595"
"786324895","67249595"
"1050270936","67249595"
"249587362","67249595"
"1293451484","67249595"
"2801504916","67249595"
"310688674","67249595"
"1674441296","67249595"
"1386769573","67249595"
"706689980","67249595"
"2205707162","67249595"
"603986515","67249595"
"2457860107","67249595"
"766642946","67249595"
"1290492403","67249595"
"2501968363","67249595"
"928374774","67249595"
"1646415229","67249595"
"2307871986","67249595"
"2433488413","67249595"
"429487378","67249595"
"565491410","67249595"
"336937448","67249595"
"1180864212","67249595"
"1580136919","67249595"
"2851625196","67249595"
"1243301827","67249595"
"622537454","67249595"
"244065824","67249595"
"1978857072","67249595"
"540514802","67249595"
"208434950","67249595"
"2415429775","67249595"
"1383644402","67249595"
"2433682747","67249595"
"903963559","67249595"
"2724313910","67249595"
"597413856","67249595"
"2156731260","67249595"
"541632566","67249595"
"2512845972","67249595"
"2868961772","67249595"
"1900328160","67249595"
"1709903550","67249595"
"2536885784","67249595"
"199966149","67249595"
"1914829705","67249595"
"1452966163","67249595"
"2609199204","67249595"
"2766290385","67249595"
"235815496","67249595"
"2608639128","67249595"
"2695778880","67249595"
"2887052911","67249595"
"1545525252","67249595"
"2689208756","67249595"
"565486246","67249595"
"2720318476","67249595"
"2763759976","67249595"
"1899519504","67249595"
"838772370","67249595"
"2444035652","67249595"
"2570302554","67249595"
"421849284","67249595"
"270759091","67249595"
"1068609967","67249595"
"1658023627","67249595"
"118041777","67249595"
"2856787453","67249595"
"956448950","67249595"
"2714740404","67249595"
"2432711574","67249595"
"526378127","67249595"
"2339353991","67249595"
"1060091004","67249595"
"1136541210","67249595"
"379577142","67249595"
"2534148911","67249595"
"2787539384","67249595"
"437253171","67249595"
"140093129","67249595"
"2908224936","67249595"
"2304212198","67249595"
"235915349","67249595"
"1649544858","67249595"
"2900411198","67249595"
"2650011132","67249595"
"158628412","67249595"
"2410021118","67249595"
"90372041","67249595"
"2890003032","67249595"
"1729233194","67249595"
"385248302","67249595"
"2294047506","67249595"
"732041185","67249595"
"2799140600","67249595"
"83531695","67249595"
"1074392053","67249595"
"1313138755","67249595"
"2855022030","67249595"
"833273768","67249595"
"40799696","67249595"
"352228859","67249595"
"527533576","67249595"
"574896415","67249595"
"546766757","67249595"
"1293321666","67249595"
"2811661508","67249595"
"78629846","67249595"
"127543497","67249595"
"594499940","67249595"
"2792021964","67249595"
"2397232849","67249595"
"2779056572","67249595"
"1495768890","67249595"
"2265387259","67249595"
"354737648","67249595"
"980036977","67249595"
"362426905","67249595"
"34632273","67249595"
"2708210863","67249595"
"379019372","67249595"
"344428907","67249595"
"2645129515","67249595"
"345799526","67249595"
"1165086066","67249595"
"612348662","67249595"
"2364927445","67249595"
"410225759","67249595"
"303048147","67249595"
"126848246","67249595"
"252437112","67249595"
"2686109734","67249595"
"500424986","67249595"
"2320342094","67249595"
"1591615111","67249595"
"2590976124","67249595"
"111216376","67249595"
"149090970","67249595"
"2594115626","67249595"
"263538073","67249595"
"874366015","67249595"
"1029736585","67249595"
"223439944","67249595"
"1043858660","67249595"
"2164386271","67249595"
"204680189","67249595"
"67022453","67249595"
"98390327","67249595"
"2547945962","67249595"
"104025519","67249595"
"30817261","67249595"
"344623382","67249595"
"51361453","67249595"
"337106595","67249595"
"2452116432","67249595"
"263542532","67249595"
"2483190780","67249595"
"250086445","67249595"
"187084016","67249595"
"2485103642","67249595"
"413091838","67249595"
"234651553","67249595"
"357370882","67249595"
"81295835","67249595"
"2464149432","67249595"
"155767763","67249595"
"828308071","67249595"
"1853848244","67249595"
"394534059","67249595"
"2449217702","67249595"
"2414300370","67249595"
"451231770","67249595"
"2413495092","67249595"
"2292889584","67249595"
"2432201443","67249595"
"2439388476","67249595"
"93121883","67249595"
"2431650740","67249595"
"2402822023","67249595"
"1009130700","67249595"
"585664544","67249595"
"345228673","67249595"
"1711035385","67249595"
"2345416177","67249595"
"1114144878","67249595"
"421503285","67249595"
"952815060","67249595"
"2237285046","67249595"
"86656379","67249595"
"2313481874","67249595"
"2401855638","67249595"
"2350905928","67249595"
"1594871185","67249595"
"2334714667","67249595"
"2337369158","67249595"
"1116212011","67249595"
"1425318686","67249595"
"196516431","67249595"
"2333060334","67249595"
"2357506165","67249595"
"122291130","67249595"
"2313612204","67249595"
"1204765609","67249595"
"2365555339","67249595"
"2354710267","67249595"
"1873953349","67249595"
"2158167373","67249595"
"1555824036","67249595"
"2329468435","67249595"
"246670072","67249595"
"2370255392","67249595"
"413809906","67249595"
"746692836","67249595"
"2334411578","67249595"
"1514767838","67249595"
"1546838197","67249595"
"2297402984","67249595"
"2322216757","67249595"
"2343148825","67249595"
"1070272890","67249595"
"612191480","67249595"
"1631911909","67249595"
"1650396476","67249595"
"1453322964","67249595"
"62800871","67249595"
"1343423394","67249595"
"1535905886","67249595"
"496689252","67249595"
"596593713","67249595"
"2322263389","67249595"
"85032296","67249595"
"2243753114","67249595"
"2332734530","67249595"
"2175246307","67249595"
"1625222923","67249595"
"1008551292","67249595"
"2363463314","67249595"
"2261410753","67249595"
"2268301896","67249595"
"1598017170","67249595"
"523257007","67249595"
"2243695633","67249595"
"2345143064","67249595"
"2340542046","67249595"
"2324622895","67249595"
"1514842765","67249595"
"2344251350","67249595"
"1316220870","67249595"
"2360898284","67249595"
"734909588","67249595"
"2325185004","67249595"
"2301458985","67249595"
"2337235005","67249595"
"2274580107","67249595"
"1865563746","67249595"
"546757622","67249595"
"2325236351","67249595"
"2305805035","67249595"
"2360861948","67249595"
"1622280336","67249595"
"2349404520","67249595"
"1904096132","67249595"
"2345974884","67249595"
"1158146467","67249595"
"2258823073","67249595"
"991902319","67249595"
"2355626183","67249595"
"393202373","67249595"
"2210906844","67249595"
"2301320118","67249595"
"2324904522","67249595"
"1912463996","67249595"
"1385800520","67249595"
"496630542","67249595"
"2371801405","67249595"
"2341547353","67249595"
"820651597","67249595"
"1412033587","67249595"
"2264618334","67249595"
"1016681484","67249595"
"2330437933","67249595"
"2368278346","67249595"
"618135328","67249595"
"961079376","67249595"
"624474212","67249595"
"1574321280","67249595"
"2355906770","67249595"
"2231265506","67249595"
"2368452775","67249595"
"1967980135","67249595"
"2283453091","67249595"
"798274374","67249595"
"2344718298","67249595"
"906154363","67249595"
"2358462192","67249595"
"2333768364","67249595"
"2362661298","67249595"
"2322321350","67249595"
"2275496192","67249595"
"1328055679","67249595"
"2352107922","67249595"
"1227027822","67249595"
"2253223832","67249595"
"1535893976","67249595"
"864672540","67249595"
"1307341094","67249595"
"2358585659","67249595"
"704477514","67249595"
"2346136172","67249595"
"1799293250","67249595"
"1875566096","67249595"
"405547431","67249595"
"2295569450","67249595"
"1640048252","67249595"
"2351219737","67249595"
"2320271946","67249595"
"2322054817","67249595"
"1432702939","67249595"
"95148358","67249595"
"370747723","67249595"
"517738964","67249595"
"2231222359","67249595"
"2360960383","67249595"
"206000116","67249595"
"1170854028","67249595"
"130761392","67249595"
"454762986","67249595"
"2349537942","67249595"
"1956679392","67249595"
"2349533348","67249595"
"1589455058","67249595"
"2343521658","67249595"
"1393844545","67249595"
"1690160976","67249595"
"1426861501","67249595"
"2321257437","67249595"
"2311549435","67249595"
"1534057530","67249595"
"2311190564","67249595"
"2295897936","67249595"
"482041059","67249595"
"241549603","67249595"
"2332943228","67249595"
"214900156","67249595"
"160127062","67249595"
"285695831","67249595"
"469215597","67249595"
"179457916","67249595"
"2322632380","67249595"
"1374170682","67249595"
"591745823","67249595"
"2322366710","67249595"
"137250579","67249595"
"2318915461","67249595"
"2316790788","67249595"
"2316762804","67249595"
"2316323005","67249595"
"2293049594","67249595"
"2311983973","67249595"
"500446526","67249595"
"159464794","67249595"
"2307720294","67249595"
"1269240798","67249595"
"754743979","67249595"
"1500248648","67249595"
"159392456","67249595"
"1173799279","67249595"
"2257407380","67249595"
"2265400952","67249595"
"1043881327","67249595"
"812801348","67249595"
"980960082","67249595"
"2283396636","67249595"
"2283010892","67249595"
"2280217070","67249595"
"2280084710","67249595"
"586416317","67249595"
"2274386407","67249595"
"2245465026","67249595"
"2280142248","67249595"
"275878168","67249595"
"54780557","67249595"
"248096726","67249595"
"369576868","67249595"
"344679126","67249595"
"172661773","67249595"
"167621434","67249595"
"2169738949","67249595"
"845193025","67249595"
"416897982","67249595"
"386509999","67249595"
"2260743320","67249595"
"249122607","67249595"
"914268673","67249595"
"211119791","67249595"
"1860670062","67249595"
"802601532","67249595"
"572282066","67249595"
"2207643876","67249595"
"269260180","67249595"
"2232246109","67249595"
"449501546","67249595"
"2165959152","67249595"
"319212084","67249595"
"1936303122","67249595"
"1921685887","67249595"
"2219232264","67249595"
"708421056","67249595"
"2215195543","67249595"
"197701409","67249595"
"2208480127","67249595"
"2205238526","67249595"
"943507244","67249595"
"206207621","67249595"
"2195083742","67249595"
"1926200149","67249595"
"1916771252","67249595"
"78555892","67249595"
"2187983684","67249595"
"2162663053","67249595"
"893592588","67249595"
"165683734","67249595"
"1703383933","67249595"
"278909321","67249595"
"1966902079","67249595"
"342232427","67249595"
"746664804","67249595"
"1332242316","67249595"
"967487340","67249595"
"1523410664","67249595"
"1971077340","67249595"
"616738026","67249595"
"70918159","67249595"
"753839460","67249595"
"1713482504","67249595"
"1441398828","67249595"
"297916553","67249595"
"303632833","67249595"
"364150405","67249595"
"1918833504","67249595"
"491952668","67249595"
"1849253989","67249595"
"1743036337","67249595"
"1645361191","67249595"
"475832390","67249595"
"236072662","67249595"
"1871304812","67249595"
"333955682","67249595"
"1526167658","67249595"
"893260046","67249595"
"403201885","67249595"
"1057476080","67249595"
"179386217","67249595"
"507138749","67249595"
"220945550","67249595"
"208981017","67249595"
"466338153","67249595"
"458912192","67249595"
"567770347","67249595"
"1575015104","67249595"
"495965117","67249595"
"266010052","67249595"
"474088019","67249595"
"1540120754","67249595"
"65317379","67249595"
"1520175396","67249595"
"87858193","67249595"
"1384206728","67249595"
"447774723","67249595"
"542602665","67249595"
"1225663836","67249595"
"321254546","67249595"
"1221704790","67249595"
"238066206","67249595"
"1432050818","67249595"
"263622794","67249595"
"343876992","67249595"
"1160944256","67249595"
"160941857","67249595"
"201225482","67249595"
"1233852852","67249595"
"1312038626","67249595"
"1356254354","67249595"
"147885625","67249595"
"111959088","67249595"
"1344792973","67249595"
"1349471995","67249595"
"1238547240","67249595"
"1157614495","67249595"
"1141795153","67249595"
"162804766","67249595"
"442613592","67249595"
"48663952","67249595"
"307798211","67249595"
"1275214722","67249595"
"239700813","67249595"
"96949526","67249595"
"375659568","67249595"
"1193254676","67249595"
"798540498","67249595"
"113979123","67249595"
"180004472","67249595"
"207008944","67249595"
"402418499","67249595"
"399381722","67249595"
"800181139","67249595"
"486359902","67249595"
"175999285","67249595"
"214122611","67249595"
"942643867","67249595"
"883284986","67249595"
"1076810900","67249595"
"195588007","67249595"
"1003037514","67249595"
"173040447","67249595"
"219854165","67249595"
"197447731","67249595"
"844060704","67249595"
"911855401","67249595"
"143774311","67249595"
"189791630","67249595"
"1147263403","67249595"
"98329689","67249595"
"1130354292","67249595"
"546626013","67249595"
"828512012","67249595"
"109538618","67249595"
"1113325328","67249595"
"136875333","67249595"
"409184202","67249595"
"959800278","67249595"
"1070241025","67249595"
"725433966","67249595"
"401162940","67249595"
"219993973","67249595"
"162610649","67249595"
"273858851","67249595"
"72476973","67249595"
"806856715","67249595"
"79533390","67249595"
"107993973","67249595"
"55338529","67249595"
"951252830","67249595"
"258115609","67249595"
"284411559","67249595"
"632154699","67249595"
"36647978","67249595"
"352833758","67249595"
"440189890","67249595"
"843248719","67249595"
"481709590","67249595"
"812999310","67249595"
"852874789","67249595"
"445296025","67249595"
"510570866","67249595"
"587357500","67249595"
"803035310","67249595"
"779970854","67249595"
"508692976","67249595"
"530840047","67249595"
"602013792","67249595"
"500528993","67249595"
"249707147","67249595"
"606803298","67249595"
"365306683","67249595"
"268204832","67249595"
"90090789","67249595"
"725086165","67249595"
"735933266","67249595"
"85126326","67249595"
"117966312","67249595"
"460830553","67249595"
"712474482","67249595"
"388400698","67249595"
"621724604","67249595"
"551790752","67249595"
"134027391","67249595"
"314993795","67249595"
"79641500","67249595"
"79426743","67249595"
"585692956","67249595"
"17210284","2348301866"
"1235953223371907073","2348301866"
"1261115089546952704","2348301866"
"791069586","2348301866"
"1260104905424990210","2348301866"
"1118839472731250689","2348301866"
"1049383950","2348301866"
"3150863390","2348301866"
"1145896943790329856","2348301866"
"323611783","2348301866"
"1174062620401426434","2348301866"
"1643762346","2348301866"
"313365037","2348301866"
"1141722213134901248","2348301866"
"1035434961736687616","2348301866"
"471566313","2348301866"
"487288739","2348301866"
"99645437","2348301866"
"255933803","2348301866"
"1242837266164142080","2348301866"
"545748107","2348301866"
"84787062","2348301866"
"447068266","2348301866"
"99099596","2348301866"
"153722103","2348301866"
"1086096588756287488","2348301866"
"79365566","2348301866"
"983531546","2348301866"
"253561808","2348301866"
"2600976032","2348301866"
"494078543","2348301866"
"1236562818360471552","2348301866"
"797194543","2348301866"
"322452813","2348301866"
"52665622","2348301866"
"1012637728905691136","2348301866"
"106907882","2348301866"
"42174326","2348301866"
"118373608","2348301866"
"278040168","2348301866"
"807528098929381376","2348301866"
"1066754586550054912","2348301866"
"241852598","2348301866"
"1141542179703123968","2348301866"
"1080478411305320448","2348301866"
"145656960","2348301866"
"1172477241076224003","2348301866"
"1139807930239209472","2348301866"
"2878037322","2348301866"
"60018881","2348301866"
"525348442","2348301866"
"522811765","2348301866"
"1028650032570855425","2348301866"
"990691938","2348301866"
"770280747592585218","2348301866"
"104502814","2348301866"
"126948818","2348301866"
"15644856","2348301866"
"1180688737258205184","2348301866"
"46325133","2348301866"
"893699509980504065","2348301866"
"1163816826746236929","2348301866"
"730886179","2348301866"
"1146685644539752448","2348301866"
"811387233894707200","2348301866"
"581472892","2348301866"
"176689502","2348301866"
"1150978872885645315","2348301866"
"1100292899705503744","2348301866"
"137613558","2348301866"
"1976991588","2348301866"
"1167202469748727808","2348301866"
"36681129","2348301866"
"1254373016294658055","2348301866"
"461917791","2348301866"
"864910994","2348301866"
"276895889","2348301866"
"199138324","2348301866"
"1090030716606238720","2348301866"
"1132811101584838656","2348301866"
"152854659","2348301866"
"3328077919","2348301866"
"99176889","2348301866"
"1100340746694025222","2348301866"
"1165865514087804928","2348301866"
"998328119466459136","2348301866"
"547357823","2348301866"
"1085560175316983809","2348301866"
"1205480489387061249","2348301866"
"199699234","2348301866"
"1226720697243688967","2348301866"
"1245489102171951105","2348301866"
"151342508","2348301866"
"2412338630","2348301866"
"149045949","2348301866"
"92530708","2348301866"
"498662011","2348301866"
"256340087","2348301866"
"37943049","2348301866"
"2268027812","2348301866"
"59793199","2348301866"
"833500762395308034","2348301866"
"2708608513","2348301866"
"229691335","2348301866"
"1188030326045585408","2348301866"
"1156387095570595841","2348301866"
"78748430","2348301866"
"60306515","2348301866"
"1138985531432247296","2348301866"
"821345789494509569","2348301866"
"281684057","2348301866"
"400581703","2348301866"
"1031055356888145920","2348301866"
"194442297","2348301866"
"2229484284","2348301866"
"1247680743070932998","2348301866"
"85769640","2348301866"
"1220625334577401856","2348301866"
"979405354109825024","2348301866"
"54806696","2348301866"
"1243076300006248449","2348301866"
"3067389416","2348301866"
"896992568","2348301866"
"66055165","2348301866"
"1246045389519642626","2348301866"
"285972909","2348301866"
"95151451","2348301866"
"1132111530370068480","2348301866"
"1243689094129094659","2348301866"
"1187102376794050560","2348301866"
"1241298553969889280","2348301866"
"1415622452","2348301866"
"1064312793501843456","2348301866"
"78195209","2348301866"
"244838113","2348301866"
"1137720542683811843","2348301866"
"81090544","2348301866"
"1244331716145078272","2348301866"
"713310922089963520","2348301866"
"2935932559","2348301866"
"59363362","2348301866"
"826157008860557312","2348301866"
"1364202536","2348301866"
"270184495","2348301866"
"428222786","2348301866"
"152528648","2348301866"
"96472501","2348301866"
"2581730846","2348301866"
"4223284101","2348301866"
"4268575105","2348301866"
"1223612014930452485","2348301866"
"477408714","2348301866"
"155798860","2348301866"
"1592656885","2348301866"
"359156127","2348301866"
"1006582171597803520","2348301866"
"1115237625089024000","2348301866"
"931598582","2348301866"
"1214772542491086848","2348301866"
"82833805","2348301866"
"2204450718","2348301866"
"222113792","2348301866"
"909924188","2348301866"
"945423445","2348301866"
"74540571","2348301866"
"1066284108588797953","2348301866"
"582538929","2348301866"
"919934643125698565","2348301866"
"241355626","2348301866"
"856380680","2348301866"
"43652221","2348301866"
"1177818369933758466","2348301866"
"72748233","2348301866"
"1226163390541787136","2348301866"
"881699671185412098","2348301866"
"47865060","2348301866"
"1150271616","2348301866"
"1105043469838381056","2348301866"
"3837374052","2348301866"
"63993313","2348301866"
"1073449854","2348301866"
"1222772135518593025","2348301866"
"55825580","2348301866"
"307130591","2348301866"
"1090894106593714177","2348301866"
"1130303526314303489","2348301866"
"210035461","2348301866"
"1481128207","2348301866"
"634608259","2348301866"
"1194815879634010112","2348301866"
"3762771","2348301866"
"65284290","2348301866"
"1243361488833667072","2348301866"
"1207875019407159296","2348301866"
"1234879739829071872","2348301866"
"195641377","2348301866"
"1243139481365954561","2348301866"
"1242252574297714690","2348301866"
"1027934118179295233","2348301866"
"599315647","2348301866"
"981122773186576385","2348301866"
"6176612","2348301866"
"103910267","2348301866"
"1240522466474070016","2348301866"
"1384293224","2348301866"
"1133101753","2348301866"
"135455652","2348301866"
"1081634854331006976","2348301866"
"1036925323797966848","2348301866"
"1166360496704040960","2348301866"
"1236307028210925570","2348301866"
"99043740","2348301866"
"1897197830","2348301866"
"780407635","2348301866"
"812274103419711488","2348301866"
"573357589","2348301866"
"2397515384","2348301866"
"1199783724","2348301866"
"856934112250126336","2348301866"
"1662899701","2348301866"
"107575724","2348301866"
"20545089","2348301866"
"987016157809991680","2348301866"
"1207945717509050369","2348301866"
"1194111371954151424","2348301866"
"76559017","2348301866"
"3304727359","2348301866"
"191683853","2348301866"
"71192470","2348301866"
"919185290","2348301866"
"210768874","2348301866"
"1138057911786016768","2348301866"
"320715321","2348301866"
"1069908983199129600","2348301866"
"851821832864845826","2348301866"
"899856320534151168","2348301866"
"409095356","2348301866"
"281698957","2348301866"
"2524903975","2348301866"
"43732801","2348301866"
"717222002","2348301866"
"2853054402","2348301866"
"102907833","2348301866"
"1203026087816515584","2348301866"
"1293164342","2348301866"
"1219661934024282112","2348301866"
"1219510083446403072","2348301866"
"1158386372605952000","2348301866"
"1227889835475640322","2348301866"
"1201895647357456384","2348301866"
"229754123","2348301866"
"1214360390","2348301866"
"172596547","2348301866"
"79597549","2348301866"
"714347173018730497","2348301866"
"864821642","2348301866"
"290843959","2348301866"
"1108263207506837504","2348301866"
"2705501905","2348301866"
"1074154290002849794","2348301866"
"2484818995","2348301866"
"319919856","2348301866"
"1005671770123145216","2348301866"
"929536867766214656","2348301866"
"75216424","2348301866"
"534751194","2348301866"
"1015802573914243072","2348301866"
"53560219","2348301866"
"1220525360242016256","2348301866"
"2884838916","2348301866"
"3812594422","2348301866"
"1115250453254565889","2348301866"
"356270893","2348301866"
"947819457870626817","2348301866"
"207018047","2348301866"
"1048059704318947328","2348301866"
"1032822260191490048","2348301866"
"1179211730158678017","2348301866"
"98575337","2348301866"
"15537007","2348301866"
"1184649455225565184","2348301866"
"84524757","2348301866"
"1162563405334532096","2348301866"
"945715710","2348301866"
"154185601","2348301866"
"737960120294989825","2348301866"
"1087864487795781632","2348301866"
"760702098","2348301866"
"1212641948898476032","2348301866"
"68410905","2348301866"
"1212553118891724805","2348301866"
"163166554","2348301866"
"3195855102","2348301866"
"3006059372","2348301866"
"133948261","2348301866"
"307811294","2348301866"
"1169887214290886657","2348301866"
"147792715","2348301866"
"1691323122","2348301866"
"965925672479674368","2348301866"
"1100974486558404609","2348301866"
"2195345762","2348301866"
"1026132312256200705","2348301866"
"26460550","2348301866"
"77964647","2348301866"
"245146699","2348301866"
"1086559257191866368","2348301866"
"1144138049858621441","2348301866"
"706176200423505920","2348301866"
"60840442","2348301866"
"1167066217980420097","2348301866"
"2179911722","2348301866"
"917575577988587520","2348301866"
"1070708884636020736","2348301866"
"1027983775","2348301866"
"361069100","2348301866"
"336353088","2348301866"
"1072075226937053185","2348301866"
"951682051","2348301866"
"2480131872","2348301866"
"882769518061395972","2348301866"
"173019653","2348301866"
"245872584","2348301866"
"1056032355125587968","2348301866"
"1193548890059898883","2348301866"
"131692705","2348301866"
"1515746948","2348301866"
"216312680","2348301866"
"67539987","2348301866"
"1196072648515575808","2348301866"
"898857413142495232","2348301866"
"79668752","2348301866"
"48624180","2348301866"
"28067321","2348301866"
"990574464562794498","2348301866"
"3226332149","2348301866"
"2833956637","2348301866"
"929904268227756033","2348301866"
"1015796330935943168","2348301866"
"1135628496930164737","2348301866"
"71181712","2348301866"
"1201911128168644608","2348301866"
"131662066","2348301866"
"230004914","2348301866"
"74123337","2348301866"
"4567029313","2348301866"
"115364955","2348301866"
"226855419","2348301866"
"793199725","2348301866"
"1099139147103592448","2348301866"
"91736670","2348301866"
"1198654744027254784","2348301866"
"77068160","2348301866"
"1191396159794884609","2348301866"
"42544730","2348301866"
"869844092","2348301866"
"97615653","2348301866"
"1156313040","2348301866"
"1203524544935251968","2348301866"
"107363647","2348301866"
"949896503337734144","2348301866"
"46330569","2348301866"
"100290225","2348301866"
"368324754","2348301866"
"1039890517637525505","2348301866"
"4789777765","2348301866"
"117788067","2348301866"
"1099288374253314048","2348301866"
"40011472","2348301866"
"1157555655315562496","2348301866"
"133568158","2348301866"
"89590885","2348301866"
"295033144","2348301866"
"1086065701285031937","2348301866"
"206114118","2348301866"
"3525357072","2348301866"
"278054283","2348301866"
"346932325","2348301866"
"556988793","2348301866"
"208448390","2348301866"
"1086946168389521408","2348301866"
"2415544376","2348301866"
"1347290491","2348301866"
"50953771","2348301866"
"1106762374189445120","2348301866"
"349612597","2348301866"
"277443522","2348301866"
"355397782","2348301866"
"935513482027442176","2348301866"
"81600243","2348301866"
"2926575318","2348301866"
"57834898","2348301866"
"254921487","2348301866"
"218118849","2348301866"
"1022740955445620737","2348301866"
"1179816796435578880","2348301866"
"3243500126","2348301866"
"159716482","2348301866"
"508784283","2348301866"
"115529594","2348301866"
"1141298008027361280","2348301866"
"103211272","2348301866"
"3303234782","2348301866"
"128805504","2348301866"
"239660436","2348301866"
"2793367113","2348301866"
"327251744","2348301866"
"2452180579","2348301866"
"121353799","2348301866"
"373925135","2348301866"
"3280825610","2348301866"
"1191234110842236928","2348301866"
"72371173","2348301866"
"1286190510","2348301866"
"3493788324","2348301866"
"189450501","2348301866"
"115364637","2348301866"
"394037753","2348301866"
"77388580","2348301866"
"65392841","2348301866"
"240590880","2348301866"
"1140838612960808961","2348301866"
"717612472933322752","2348301866"
"131379965","2348301866"
"1888989954","2348301866"
"212513718","2348301866"
"87133927","2348301866"
"74862294","2348301866"
"1121296007545778176","2348301866"
"71847314","2348301866"
"435853499","2348301866"
"1047030064720859136","2348301866"
"2921474258","2348301866"
"462859429","2348301866"
"554301171","2348301866"
"1120606181498576898","2348301866"
"625884532","2348301866"
"2486425119","2348301866"
"15920246","2348301866"
"1416901662","2348301866"
"3021966954","2348301866"
"112085215","2348301866"
"565855358","2348301866"
"965193940956717056","2348301866"
"1189574079600218112","2348301866"
"264900819","2348301866"
"110369799","2348301866"
"70386467","2348301866"
"499847207","2348301866"
"294532989","2348301866"
"724191827704729600","2348301866"
"63383508","2348301866"
"238013525","2348301866"
"2328514202","2348301866"
"721539030","2348301866"
"140650694","2348301866"
"1004151238110339072","2348301866"
"52683668","2348301866"
"59797087","2348301866"
"215902596","2348301866"
"983049356","2348301866"
"212387288","2348301866"
"1098415146639122432","2348301866"
"104469395","2348301866"
"1192050021518065664","2348301866"
"177419308","2348301866"
"1073300760635555840","2348301866"
"1690305648","2348301866"
"733650653294137345","2348301866"
"293383662","2348301866"
"1129530763005911043","2348301866"
"478562555","2348301866"
"511714492","2348301866"
"703223878940647424","2348301866"
"1170625963052290048","2348301866"
"1463880882","2348301866"
"222035427","2348301866"
"418543321","2348301866"
"1356545274","2348301866"
"1085167333822222336","2348301866"
"1376948161","2348301866"
"73575442","2348301866"
"747332246","2348301866"
"346274466","2348301866"
"1611816750","2348301866"
"1105842090","2348301866"
"227994792","2348301866"
"152100170","2348301866"
"89759494","2348301866"
"79189031","2348301866"
"266448683","2348301866"
"829199356343570433","2348301866"
"590932174","2348301866"
"103471427","2348301866"
"218024836","2348301866"
"2849020848","2348301866"
"1083311799707955200","2348301866"
"155190764","2348301866"
"75634079","2348301866"
"3168750008","2348301866"
"243494687","2348301866"
"110378346","2348301866"
"248566116","2348301866"
